world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
110,774.50489,"[[ 2.46937497e-03 -2.13669706e-04 -1.07513228e+00]
 [-1.80988397e-04 -4.10709528e-03  1.44147774e+00]
 [-8.63129917e-05 -1.03044592e-04  1.07410694e+00]]","[[ 4.18728808e+02 -3.34253067e+01  4.63986101e+02]
 [-6.87409689e+00 -2.51416161e+02  3.30525966e+02]
 [ 3.29887055e-02 -2.68056306e-02  1.00000000e+00]]",6,"[[ 2.55470787e-03 -9.86592119e-05 -1.16562716e+00]
 [-1.87703949e-04 -4.27519905e-03  1.50574921e+00]
 [-6.20200381e-05  1.30397508e-04  9.85850675e-01]]","[[ 4.03189322e+02  5.00270636e+00  4.69072663e+02]
 [-8.37825060e+00 -2.23599455e+02  3.31610857e+02]
 [ 2.64728937e-02  2.98900031e-02  1.00000000e+00]]"
111,774.571911,"[[ 2.46962320e-03 -2.13239605e-04 -1.07449951e+00]
 [-1.81360892e-04 -4.10796237e-03  1.44289545e+00]
 [-8.63775552e-05 -1.04804732e-04  1.07471541e+00]]","[[ 4.18671941e+02 -3.35616148e+01  4.63647113e+02]
 [-6.90092250e+00 -2.51510374e+02  3.30774208e+02]
 [ 3.29767389e-02 -2.72243679e-02  1.00000000e+00]]",6,"[[ 2.55535939e-03 -9.83027030e-05 -1.16521728e+00]
 [-1.88192707e-04 -4.27634398e-03  1.50735592e+00]
 [-6.17411575e-05  1.28045268e-04  9.86448671e-01]]","[[ 4.03011612e+02  4.77156337e+00  4.68755916e+02]
 [-8.45749480e+00 -2.23713468e+02  3.31858121e+02]
 [ 2.63220443e-02  2.93376166e-02  1.00000000e+00]]"
112,774.638932,"[[ 2.47250682e-03 -2.11551300e-04 -1.07608395e+00]
 [-1.80923669e-04 -4.11367964e-03  1.44518095e+00]
 [-8.45796900e-05 -1.03540154e-04  1.07346953e+00]]","[[ 4.17878200e+02 -3.31569517e+01  4.63534181e+02]
 [-7.05068483e+00 -2.51058046e+02  3.30924321e+02]
 [ 3.22449577e-02 -2.68279561e-02  1.00000000e+00]]",5,"[[ 2.56100373e-03 -9.71961816e-05 -1.16804838e+00]
 [-1.89022788e-04 -4.28745993e-03  1.51221821e+00]
 [-5.72334725e-05  1.28150351e-04  9.84273329e-01]]","[[ 4.01308759e+02  4.91138262e+00  4.68691927e+02]
 [-9.04668165e+00 -2.23108595e+02  3.32043862e+02]
 [ 2.45131393e-02  2.93338643e-02  1.00000000e+00]]"
113,774.672442,"[[ 2.47241705e-03 -2.14413112e-04 -1.07489190e+00]
 [-1.84434276e-04 -4.11415626e-03  1.44747224e+00]
 [-8.40784557e-05 -1.03577225e-04  1.07325654e+00]]","[[ 4.17728902e+02 -3.34383875e+01  4.63462865e+02]
 [-7.46652272e+00 -2.51008546e+02  3.31050577e+02]
 [ 3.20041275e-02 -2.68437372e-02  1.00000000e+00]]",5,"[[ 2.56093875e-03 -1.00330674e-04 -1.16679608e+00]
 [-1.92674023e-04 -4.28816432e-03  1.51467302e+00]
 [-5.66640999e-05  1.27864382e-04  9.84082113e-01]]","[[ 4.01195850e+02  4.58665351e+00  4.68626001e+02]
 [-9.43359115e+00 -2.23074792e+02  3.32165667e+02]
 [ 2.43268541e-02  2.92487980e-02  1.00000000e+00]]"
114,774.739463,"[[ 2.46786978e-03 -2.16877872e-04 -1.07191007e+00]
 [-1.82662750e-04 -4.11128790e-03  1.44663742e+00]
 [-8.96928092e-05 -1.07307141e-04  1.07711749e+00]]","[[ 4.19518478e+02 -3.42269291e+01  4.63459224e+02]
 [-6.57745815e+00 -2.51532380e+02  3.31278352e+02]
 [ 3.42785098e-02 -2.79088681e-02  1.00000000e+00]]",6,"[[ 2.55429337e-03 -1.02271873e-04 -1.16290316e+00]
 [-1.89585608e-04 -4.27975236e-03  1.51122997e+00]
 [-6.42909140e-05  1.24571723e-04  9.88723571e-01]]","[[ 4.03588270e+02  3.99467714e+00  4.68581119e+02]
 [-8.24475503e+00 -2.23787448e+02  3.32354213e+02]
 [ 2.72817629e-02  2.84552833e-02  1.00000000e+00]]"
115,774.806484,"[[ 2.46912450e-03 -2.14098308e-04 -1.07502866e+00]
 [-1.79736356e-04 -4.10981345e-03  1.44403126e+00]
 [-8.72074732e-05 -1.04473335e-04  1.07506007e+00]]","[[ 4.18945841e+02 -3.36222520e+01  4.64095339e+02]
 [-6.60674001e+00 -2.51391703e+02  3.31065261e+02]
 [ 3.33423042e-02 -2.71574045e-02  1.00000000e+00]]",6,"[[ 2.55431811e-03 -9.96772229e-05 -1.16531228e+00]
 [-1.86378435e-04 -4.27725155e-03  1.50810417e+00]
 [-6.30776392e-05  1.27715348e-04  9.87174590e-01]]","[[ 4.03416159e+02  4.60793703e+00  4.69173901e+02]
 [-8.11952575e+00 -2.23688241e+02  3.32143260e+02]
 [ 2.68276020e-02  2.92340177e-02  1.00000000e+00]]"
116,774.839994,"[[ 2.46916509e-03 -2.12914681e-04 -1.07551065e+00]
 [-1.80224168e-04 -4.10699092e-03  1.44292911e+00]
 [-8.66283288e-05 -1.01797192e-04  1.07389724e+00]]","[[ 4.18853688e+02 -3.32179431e+01  4.64115860e+02]
 [-6.73369462e+00 -2.51341668e+02  3.30968401e+02]
 [ 3.31494696e-02 -2.65048555e-02  1.00000000e+00]]",6,"[[ 2.55426427e-03 -9.85599845e-05 -1.16572443e+00]
 [-1.86926631e-04 -4.27457006e-03  1.50707447e+00]
 [-6.26428361e-05  1.30364437e-04  9.86104328e-01]]","[[ 4.03375659e+02  5.00864572e+00  4.69196257e+02]
 [-8.22193873e+00 -2.23625342e+02  3.32049580e+02]
 [ 2.67116196e-02  2.98817748e-02  1.00000000e+00]]"
117,774.907015,"[[ 2.46945650e-03 -2.12599094e-04 -1.07522167e+00]
 [-1.78499586e-04 -4.10758401e-03  1.44376192e+00]
 [-8.69174234e-05 -1.03835822e-04  1.07472735e+00]]","[[ 4.18861670e+02 -3.34070908e+01  4.63932579e+02]
 [-6.51678580e+00 -2.51490429e+02  3.31326186e+02]
 [ 3.32453634e-02 -2.69997536e-02  1.00000000e+00]]",6,"[[ 2.55486092e-03 -9.82019329e-05 -1.16563302e+00]
 [-1.85090713e-04 -4.27467814e-03  1.50771559e+00]
 [-6.25409426e-05  1.28061950e-04  9.86764975e-01]]","[[ 4.03238748e+02  4.78738176e+00  4.69017852e+02]
 [-8.07605579e+00 -2.23792071e+02  3.32400404e+02]
 [ 2.66052885e-02  2.93470654e-02  1.00000000e+00]]"
118,774.974036,"[[ 2.46931440e-03 -2.15643049e-04 -1.07247629e+00]
 [-1.83500364e-04 -4.11255497e-03  1.44975516e+00]
 [-8.79987045e-05 -1.06523231e-04  1.07611934e+00]]","[[ 4.18957051e+02 -3.39685519e+01  4.63301391e+02]
 [-6.85564962e+00 -2.51393855e+02  3.31847038e+02]
 [ 3.35812120e-02 -2.76628001e-02  1.00000000e+00]]",6,"[[ 2.55572207e-03 -1.01253585e-04 -1.16344947e+00]
 [-1.90397670e-04 -4.28027136e-03  1.51413935e+00]
 [-6.25094079e-05  1.24688546e-04  9.87770533e-01]]","[[ 4.03042105e+02  4.11129893e+00  4.68422603e+02]
 [-8.52503301e+00 -2.23730330e+02  3.32911785e+02]
 [ 2.65819807e-02  2.85021707e-02  1.00000000e+00]]"
119,775.041057,"[[ 2.46832380e-03 -2.15011870e-04 -1.07038159e+00]
 [-1.81879214e-04 -4.10895153e-03  1.44749528e+00]
 [-8.84066228e-05 -1.03258069e-04  1.07515394e+00]]","[[ 4.19227182e+02 -3.35610798e+01  4.62550096e+02]
 [-6.63763877e+00 -2.51362001e+02  3.31804117e+02]
 [ 3.38342893e-02 -2.69004982e-02  1.00000000e+00]]",6,"[[ 2.55588437e-03 -1.00453996e-04 -1.16202658e+00]
 [-1.88931956e-04 -4.27763393e-03  1.51229715e+00]
 [-6.18855179e-05  1.27697120e-04  9.86438261e-01]]","[[ 4.02911866e+02  4.50102797e+00  4.67730648e+02]
 [-8.47145993e+00 -2.23638004e+02  3.32877452e+02]
 [ 2.63738660e-02  2.92329269e-02  1.00000000e+00]]"
120,775.108078,"[[ 2.46868312e-03 -2.16408061e-04 -1.07025023e+00]
 [-1.82116868e-04 -4.10923297e-03  1.44693904e+00]
 [-8.88254567e-05 -1.04412011e-04  1.07571553e+00]]","[[ 4.19223232e+02 -3.38321943e+01  4.62600819e+02]
 [-6.61647766e+00 -2.51432067e+02  3.31617028e+02]
 [ 3.39744610e-02 -2.71983503e-02  1.00000000e+00]]",6,"[[ 2.55633040e-03 -1.01632524e-04 -1.16198354e+00]
 [-1.89220416e-04 -4.27811401e-03  1.51181676e+00]
 [-6.21824005e-05  1.27006062e-04  9.86833407e-01]]","[[ 4.02883863e+02  4.31605735e+00  4.67778376e+02]
 [-8.46338363e+00 -2.23669979e+02  3.32694159e+02]
 [ 2.64757826e-02  2.90584264e-02  1.00000000e+00]]"
121,775.175098,"[[ 2.46763512e-03 -2.17483319e-04 -1.06975740e+00]
 [-1.83087973e-04 -4.10856170e-03  1.44732867e+00]
 [-8.99056457e-05 -1.05198554e-04  1.07649252e+00]]","[[ 4.19578921e+02 -3.40585176e+01  4.62744996e+02]
 [-6.57969841e+00 -2.51537699e+02  3.31650279e+02]
 [ 3.43990678e-02 -2.74256020e-02  1.00000000e+00]]",6,"[[ 2.55514905e-03 -1.02867930e-04 -1.16136755e+00]
 [-1.90143570e-04 -4.27743545e-03  1.51217050e+00]
 [-6.33966735e-05  1.26089241e-04  9.87711553e-01]]","[[ 4.03280918e+02  4.09461385e+00  4.67915573e+02]
 [-8.39711799e+00 -2.23775082e+02  3.32722582e+02]
 [ 2.69567111e-02  2.88294847e-02  1.00000000e+00]]"
122,775.208609,"[[ 2.46881826e-03 -2.16225619e-04 -1.07079669e+00]
 [-1.82810557e-04 -4.10940789e-03  1.44725979e+00]
 [-8.90067398e-05 -1.04740091e-04  1.07592101e+00]]","[[ 4.19229267e+02 -3.38537153e+01  4.62770431e+02]
 [-6.66415777e+00 -2.51445072e+02  3.31595331e+02]
 [ 3.40324479e-02 -2.72785718e-02  1.00000000e+00]]",6,"[[ 2.55611372e-03 -1.01545542e-04 -1.16231665e+00]
 [-1.89890741e-04 -4.27811468e-03  1.51206051e+00]
 [-6.27044330e-05  1.26684005e-04  9.87197600e-01]]","[[ 4.03016656e+02  4.29055214e+00  4.67936099e+02]
 [-8.45731765e+00 -2.23695997e+02  3.32670787e+02]
 [ 2.66839565e-02  2.89787388e-02  1.00000000e+00]]"
123,775.27563,"[[ 2.46851121e-03 -2.16083842e-04 -1.07050654e+00]
 [-1.81725879e-04 -4.10774387e-03  1.44547658e+00]
 [-8.86382504e-05 -1.02844661e-04  1.07509579e+00]]","[[ 4.19239734e+02 -3.36376164e+01  4.62676230e+02]
 [-6.60638200e+00 -2.51392851e+02  3.31421915e+02]
 [ 3.39330187e-02 -2.68217886e-02  1.00000000e+00]]",6,"[[ 2.55616012e-03 -1.01245189e-04 -1.16223979e+00]
 [-1.88771281e-04 -4.27686698e-03  1.51037631e+00]
 [-6.20252746e-05  1.28778991e-04  9.86199583e-01]]","[[ 4.02900211e+02  4.54953618e+00  4.67851693e+02]
 [-8.44495417e+00 -2.23604322e+02  3.32500251e+02]
 [ 2.64424457e-02  2.94846253e-02  1.00000000e+00]]"
124,775.34265,"[[ 2.46860427e-03 -2.16060949e-04 -1.06965757e+00]
 [-1.84784675e-04 -4.10829938e-03  1.44674222e+00]
 [-8.78074655e-05 -1.02959434e-04  1.07471030e+00]]","[[ 4.19014508e+02 -3.36225381e+01  4.62306155e+02]
 [-7.02783364e+00 -2.51344371e+02  3.31357334e+02]
 [ 3.35616215e-02 -2.68263773e-02  1.00000000e+00]]",6,"[[ 2.55668409e-03 -1.00929516e-04 -1.16170956e+00]
 [-1.91961947e-04 -4.27807390e-03  1.51191930e+00]
 [-6.07601930e-05  1.28975359e-04  9.85529915e-01]]","[[ 4.02587090e+02  4.59638427e+00  4.67504743e+02]
 [-8.88192176e+00 -2.23518296e+02  3.32433758e+02]
 [ 2.59827915e-02  2.95350036e-02  1.00000000e+00]]"
125,775.409671,"[[ 2.46676209e-03 -2.17346905e-04 -1.06761746e+00]
 [-1.84282354e-04 -4.10360153e-03  1.44605662e+00]
 [-8.80091246e-05 -1.00946473e-04  1.07413993e+00]]","[[ 4.19365318e+02 -3.35771484e+01  4.62021922e+02]
 [-6.95475838e+00 -2.51478166e+02  3.31638957e+02]
 [ 3.37068898e-02 -2.63847647e-02  1.00000000e+00]]",6,"[[ 2.55539817e-03 -1.02233648e-04 -1.15997173e+00]
 [-1.91442927e-04 -4.27321627e-03  1.51119991e+00]
 [-6.03868841e-05  1.30776698e-04  9.84704245e-01]]","[[ 4.02719320e+02  4.66457405e+00  4.67240723e+02]
 [-8.89066440e+00 -2.23620816e+02  3.32711918e+02]
 [ 2.58774721e-02  2.99847097e-02  1.00000000e+00]]"
126,775.476692,"[[ 2.46811784e-03 -2.16181944e-04 -1.07013575e+00]
 [-1.83664548e-04 -4.10757943e-03  1.44729254e+00]
 [-8.89343145e-05 -1.04011273e-04  1.07564049e+00]]","[[ 4.19323234e+02 -3.37837037e+01  4.62633839e+02]
 [-6.76411043e+00 -2.51494634e+02  3.31660807e+02]
 [ 3.40157154e-02 -2.71120397e-02  1.00000000e+00]]",6,"[[ 2.55558432e-03 -1.01511637e-04 -1.16175306e+00]
 [-1.90807867e-04 -4.27637490e-03  1.51216409e+00]
 [-6.24717924e-05  1.27385894e-04  9.86839150e-01]]","[[ 4.03061762e+02  4.36748887e+00  4.67810662e+02]
 [-8.57042575e+00 -2.23727854e+02  3.32735593e+02]
 [ 2.66221117e-02  2.91563398e-02  1.00000000e+00]]"
127,775.543713,"[[ 2.46841740e-03 -2.17160884e-04 -1.06997875e+00]
 [-1.83420488e-04 -4.10936753e-03  1.44812970e+00]
 [-8.90243038e-05 -1.05816132e-04  1.07629154e+00]]","[[ 4.19271986e+02 -3.40698770e+01  4.62653191e+02]
 [-6.72611680e+00 -2.51533480e+02  3.31746824e+02]
 [ 3.40183524e-02 -2.75476912e-02  1.00000000e+00]]",6,"[[ 2.55594170e-03 -1.02460130e-04 -1.16163386e+00]
 [-1.90493869e-04 -4.27808357e-03  1.51293922e+00]
 [-6.24635873e-05  1.25545405e-04  9.87438335e-01]]","[[ 4.02982112e+02  4.07746290e+00  4.67825379e+02]
 [-8.54454158e+00 -2.23777959e+02  3.32817565e+02]
 [ 2.65783040e-02  2.87096282e-02  1.00000000e+00]]"
128,775.610734,"[[ 2.46842626e-03 -2.17752092e-04 -1.07037705e+00]
 [-1.83094800e-04 -4.11002467e-03  1.44707423e+00]
 [-8.85848164e-05 -1.04946154e-04  1.07578891e+00]]","[[ 4.19203349e+02 -3.40286424e+01  4.62867401e+02]
 [-6.75321112e+00 -2.51413419e+02  3.31464097e+02]
 [ 3.38601077e-02 -2.73281239e-02  1.00000000e+00]]",6,"[[ 2.55592997e-03 -1.03028312e-04 -1.16199459e+00]
 [-1.90112135e-04 -4.27918603e-03  1.51196640e+00]
 [-6.21035009e-05  1.26654393e-04  9.86949104e-01]]","[[ 4.02927958e+02  4.15154601e+00  4.68031338e+02]
 [-8.55467400e+00 -2.23640977e+02  3.32537065e+02]
 [ 2.64519455e-02  2.89609036e-02  1.00000000e+00]]"
129,775.644244,"[[ 2.46880028e-03 -2.18569571e-04 -1.07085167e+00]
 [-1.83497475e-04 -4.11121565e-03  1.44717247e+00]
 [-8.79290073e-05 -1.06219452e-04  1.07591328e+00]]","[[ 4.19003440e+02 -3.42405674e+01  4.63088009e+02]
 [-6.88712240e+00 -2.51431495e+02  3.31336787e+02]
 [ 3.35631233e-02 -2.76208644e-02  1.00000000e+00]]",6,"[[ 2.55595262e-03 -1.03848419e-04 -1.16227643e+00]
 [-1.90508627e-04 -4.28029244e-03  1.51202310e+00]
 [-6.18230550e-05  1.25642502e-04  9.87182925e-01]]","[[ 4.02865190e+02  3.97024623e+00  4.68239066e+02]
 [-8.63037423e+00 -2.23661985e+02  3.32411755e+02]
 [ 2.63281484e-02  2.87149458e-02  1.00000000e+00]]"
130,775.711265,"[[ 2.46830139e-03 -2.16963169e-04 -1.07117389e+00]
 [-1.82427106e-04 -4.10971023e-03  1.44489680e+00]
 [-8.87118271e-05 -1.06340932e-04  1.07628131e+00]]","[[ 4.19258377e+02 -3.41159904e+01  4.63069186e+02]
 [-6.69346410e+00 -2.51538261e+02  3.31025875e+02]
 [ 3.38957733e-02 -2.76649836e-02  1.00000000e+00]]",6,"[[ 2.55537079e-03 -1.01988012e-04 -1.16260680e+00]
 [-1.89417887e-04 -4.27904090e-03  1.50978666e+00]
 [-6.27134450e-05  1.25970866e-04  9.87527995e-01]]","[[ 4.03133145e+02  4.17556837e+00  4.68220771e+02]
 [-8.43278903e+00 -2.23719342e+02  3.32106494e+02]
 [ 2.66768681e-02  2.88032173e-02  1.00000000e+00]]"
131,775.778286,"[[ 2.46692288e-03 -2.15084403e-04 -1.06944563e+00]
 [-1.85955851e-04 -4.10640909e-03  1.44554053e+00]
 [-8.93298015e-05 -1.02298916e-04  1.07517366e+00]]","[[ 4.19581674e+02 -3.34955578e+01  4.62380163e+02]
 [-6.96201150e+00 -2.51405033e+02  3.31082023e+02]
 [ 3.41981419e-02 -2.67032339e-02  1.00000000e+00]]",6,"[[ 2.55480393e-03 -9.98337339e-05 -1.16140581e+00]
 [-1.93156751e-04 -4.27638042e-03  1.51076341e+00]
 [-6.24978999e-05  1.30078074e-04  9.86015666e-01]]","[[ 4.03221357e+02  4.80929582e+00  4.67576667e+02]
 [-8.77474446e+00 -2.23534157e+02  3.32161239e+02]
 [ 2.67154882e-02  2.97941143e-02  1.00000000e+00]]"
132,775.845306,"[[ 2.47127598e-03 -2.13535121e-04 -1.07045974e+00]
 [-1.86971169e-04 -4.10981832e-03  1.44652107e+00]
 [-8.32811087e-05 -1.00425453e-04  1.07169253e+00]]","[[ 4.17714645e+02 -3.29866160e+01  4.61757950e+02]
 [-7.83684124e+00 -2.50999750e+02  3.30960043e+02]
 [ 3.17261897e-02 -2.60839046e-02  1.00000000e+00]]",5,"[[ 2.56210823e-03 -9.86250747e-05 -1.16383597e+00]
 [-1.95657297e-04 -4.28616713e-03  1.51473583e+00]
 [-5.35834820e-05  1.31333039e-04  9.81411927e-01]]","[[ 4.00460151e+02  5.09578173e+00  4.67032399e+02]
 [-1.00769369e+01 -2.22901450e+02  3.32081668e+02]
 [ 2.32129683e-02  3.01070058e-02  1.00000000e+00]]"
133,775.912327,"[[ 2.46649046e-03 -2.18826271e-04 -1.06668828e+00]
 [-1.87198403e-04 -4.10512095e-03  1.44523386e+00]
 [-8.87092694e-05 -1.04535104e-04  1.07557001e+00]]","[[ 4.19455150e+02 -3.41198435e+01  4.61837950e+02]
 [-7.19436043e+00 -2.51643349e+02  3.30995980e+02]
 [ 3.38959774e-02 -2.72714095e-02  1.00000000e+00]]",6,"[[ 2.55525389e-03 -1.02955441e-04 -1.15928554e+00]
 [-1.94578371e-04 -4.27576425e-03  1.51077332e+00]
 [-6.09182278e-05  1.28636889e-04  9.85735268e-01]]","[[ 4.02817030e+02  4.35240258e+00  4.67067051e+02]
 [-9.11491865e+00 -2.23666200e+02  3.32079154e+02]
 [ 2.60834883e-02  2.94570618e-02  1.00000000e+00]]"
134,775.979348,"[[ 2.46633556e-03 -2.18943916e-04 -1.06635935e+00]
 [-1.87740771e-04 -4.10645492e-03  1.44605421e+00]
 [-8.87193544e-05 -1.05188224e-04  1.07578696e+00]]","[[ 4.19467261e+02 -3.41926875e+01  4.61752497e+02]
 [-7.24516419e+00 -2.51612233e+02  3.31031135e+02]
 [ 3.38847374e-02 -2.74219693e-02  1.00000000e+00]]",6,"[[ 2.55525073e-03 -1.03059748e-04 -1.15904219e+00]
 [-1.95119900e-04 -4.27729829e-03  1.51166001e+00]
 [-6.07935410e-05  1.27887387e-04  9.85916891e-01]]","[[ 4.02786516e+02  4.25752511e+00  4.66987269e+02]
 [-9.17587118e+00 -2.23641503e+02  3.32111862e+02]
 [ 2.60268355e-02  2.92719983e-02  1.00000000e+00]]"
135,776.046369,"[[ 2.46673746e-03 -2.19119432e-04 -1.06756799e+00]
 [-1.88713230e-04 -4.10548721e-03  1.44684974e+00]
 [-8.93886157e-05 -1.05041722e-04  1.07610269e+00]]","[[ 4.19525211e+02 -3.42168317e+01  4.62203383e+02]
 [-7.25208704e+00 -2.51662675e+02  3.31172838e+02]
 [ 3.41407996e-02 -2.74078639e-02  1.00000000e+00]]",5,"[[ 2.55415652e-03 -1.03297009e-04 -1.15948835e+00]
 [-1.96424986e-04 -4.27379220e-03  1.51188755e+00]
 [-6.30222727e-05  1.27255387e-04  9.87172666e-01]]","[[ 4.03372000e+02  4.16772311e+00  4.67399495e+02]
 [-9.01799233e+00 -2.23872503e+02  3.32276009e+02]
 [ 2.69142463e-02  2.91252405e-02  1.00000000e+00]]"
136,776.079879,"[[ 2.46989253e-03 -2.19966689e-04 -1.06945086e+00]
 [-1.88673596e-04 -4.10608881e-03  1.44756091e+00]
 [-8.72761847e-05 -1.04589677e-04  1.07501451e+00]]","[[ 4.18605839e+02 -3.42057824e+01  4.62499180e+02]
 [-7.51139235e+00 -2.51576899e+02  3.31288384e+02]
 [ 3.32541618e-02 -2.72533037e-02  1.00000000e+00]]",5,"[[ 2.55697765e-03 -1.04160742e-04 -1.16119752e+00]
 [-1.96314259e-04 -4.27368990e-03  1.51233523e+00]
 [-6.11247112e-05  1.27853752e-04  9.86089027e-01]]","[[ 4.02587219e+02  4.17893242e+00  4.67669064e+02]
 [-9.23827547e+00 -2.23820784e+02  3.32388441e+02]
 [ 2.61529892e-02  2.92790633e-02  1.00000000e+00]]"
137,776.1469,"[[ 2.46628994e-03 -2.19454561e-04 -1.06676655e+00]
 [-1.90783736e-04 -4.10449952e-03  1.45044064e+00]
 [-8.90747064e-05 -1.02593174e-04  1.07520964e+00]]","[[ 4.19527324e+02 -3.39804208e+01  4.62072028e+02]
 [-7.47041549e+00 -2.51531591e+02  3.31900347e+02]
 [ 3.40425329e-02 -2.68154406e-02  1.00000000e+00]]",6,"[[ 2.55483244e-03 -1.04515048e-04 -1.15903091e+00]
 [-1.98135724e-04 -4.27412281e-03  1.51570622e+00]
 [-6.14068115e-05  1.28983167e-04  9.85747875e-01]]","[[ 4.02975927e+02  4.24756810e+00  4.67283269e+02]
 [-9.34494254e+00 -2.23689598e+02  3.32962053e+02]
 [ 2.63260086e-02  2.95339439e-02  1.00000000e+00]]"
138,776.213921,"[[ 2.46630300e-03 -2.22785510e-04 -1.06483727e+00]
 [-1.94049610e-04 -4.10663920e-03  1.45410427e+00]
 [-8.90346561e-05 -1.03718954e-04  1.07557574e+00]]","[[ 4.19427332e+02 -3.44165842e+01  4.61768650e+02]
 [-7.79135664e+00 -2.51477296e+02  3.32266405e+02]
 [ 3.39682792e-02 -2.70991897e-02  1.00000000e+00]]",6,"[[ 2.55526449e-03 -1.07962105e-04 -1.15731585e+00]
 [-2.01647403e-04 -4.27632888e-03  1.51957642e+00]
 [-6.08372948e-05  1.27524229e-04  9.85903849e-01]]","[[ 4.02764041e+02  3.75795521e+00  4.66997578e+02]
 [-9.71401894e+00 -2.23660120e+02  3.33325057e+02]
 [ 2.61098965e-02  2.91617771e-02  1.00000000e+00]]"
139,776.280942,"[[ 2.46729175e-03 -2.22554487e-04 -1.06689408e+00]
 [-1.93523055e-04 -4.10987109e-03  1.45393571e+00]
 [-8.93663708e-05 -1.05284126e-04  1.07627342e+00]]","[[ 4.19339517e+02 -3.45522358e+01  4.62361668e+02]
 [-7.69402900e+00 -2.51404844e+02  3.31995345e+02]
 [ 3.40664285e-02 -2.74621173e-02  1.00000000e+00]]",6,"[[ 2.55542517e-03 -1.07846899e-04 -1.15887366e+00]
 [-2.01025457e-04 -4.27928204e-03  1.51923347e+00]
 [-6.19972362e-05  1.26205248e-04  9.86953391e-01]]","[[ 4.02953452e+02  3.63382671e+00  4.67551472e+02]
 [-9.51116750e+00 -2.23621797e+02  3.33056739e+02]
 [ 2.65284661e-02  2.88235816e-02  1.00000000e+00]]"
140,776.347962,"[[ 2.46851630e-03 -2.23554602e-04 -1.06783862e+00]
 [-1.95399976e-04 -4.10969865e-03  1.45494557e+00]
 [-8.83495753e-05 -1.04870002e-04  1.07569515e+00]]","[[ 4.18921893e+02 -3.45938491e+01  4.62652589e+02]
 [-8.01360909e+00 -2.51363566e+02  3.32030006e+02]
 [ 3.36258690e-02 -2.73468275e-02  1.00000000e+00]]",6,"[[ 2.55618948e-03 -1.08931013e-04 -1.15955288e+00]
 [-2.02880442e-04 -4.27865446e-03  1.52007713e+00]
 [-6.13501784e-05  1.26816913e-04  9.86459729e-01]]","[[ 4.02722036e+02  3.61294936e+00  4.67819943e+02]
 [-9.75224973e+00 -2.23597530e+02  3.33087335e+02]
 [ 2.62999271e-02  2.89698635e-02  1.00000000e+00]]"
141,776.414983,"[[ 2.46987116e-03 -2.22331277e-04 -1.06995624e+00]
 [-1.92786738e-04 -4.10918700e-03  1.45372640e+00]
 [-8.69617592e-05 -1.03311530e-04  1.07457582e+00]]","[[ 4.18508227e+02 -3.42866734e+01  4.63093364e+02]
 [-7.92240621e+00 -2.51276715e+02  3.32048198e+02]
 [ 3.31067711e-02 -2.69328703e-02  1.00000000e+00]]",6,"[[ 2.55688421e-03 -1.08108511e-04 -1.16121047e+00]
 [-2.00191399e-04 -4.27753104e-03  1.51862611e+00]
 [-6.06768545e-05  1.28013608e-04  9.85768377e-01]]","[[ 4.02513238e+02  3.83991072e+00  4.68234942e+02]
 [-9.59931317e+00 -2.23568123e+02  3.33110266e+02]
 [ 2.60224212e-02  2.92693054e-02  1.00000000e+00]]"
142,776.448494,"[[ 2.46898093e-03 -2.21872288e-04 -1.07029103e+00]
 [-1.93499904e-04 -4.10807646e-03  1.45398712e+00]
 [-8.74156588e-05 -1.02435443e-04  1.07452292e+00]]","[[ 4.18752243e+02 -3.41697454e+01  4.63339712e+02]
 [-7.93454376e+00 -2.51275586e+02  3.32109431e+02]
 [ 3.33103408e-02 -2.67341870e-02  1.00000000e+00]]",6,"[[ 2.55585544e-03 -1.07748268e-04 -1.16142880e+00]
 [-2.00803055e-04 -4.27620134e-03  1.51875039e+00]
 [-6.12380918e-05  1.28861907e-04  9.85755554e-01]]","[[ 4.02794527e+02  3.96772181e+00  4.68464198e+02]
 [-9.58245458e+00 -2.23571140e+02  3.33165170e+02]
 [ 2.62754610e-02  2.94726000e-02  1.00000000e+00]]"
143,776.515514,"[[ 2.46865324e-03 -2.22248077e-04 -1.07100717e+00]
 [-1.92915306e-04 -4.11008834e-03  1.45529871e+00]
 [-8.72643804e-05 -1.04134859e-04  1.07507502e+00]]","[[ 4.18784763e+02 -3.43952954e+01  4.63760114e+02]
 [-7.89092648e+00 -2.51296676e+02  3.32312149e+02]
 [ 3.32286322e-02 -2.71332024e-02  1.00000000e+00]]",6,"[[ 2.55450557e-03 -1.08574024e-04 -1.16149483e+00]
 [-2.00131077e-04 -4.27717468e-03  1.51969620e+00]
 [-6.20888259e-05  1.26804954e-04  9.86838142e-01]]","[[ 4.03148204e+02  3.66633713e+00  4.68853822e+02]
 [-9.42115034e+00 -2.23676782e+02  3.33365851e+02]
 [ 2.65754292e-02  2.89722917e-02  1.00000000e+00]]"
