# timestamps [seconds],pts
844.541626,5033470
844.608647,5037862
844.675668,5042254
844.742689,5046647
844.809710,5051039
844.876730,5055431
844.943751,5059823
845.010772,5064215
845.044282,5066412
845.111303,5070804
845.178324,5075196
845.245345,5079588
845.312366,5083980
845.379386,5088373
845.446407,5092765
845.479918,5094961
845.546938,5099353
845.613959,5103745
845.680980,5108138
845.748001,5112530
845.815022,5116922
845.882042,5121314
845.949063,5125706
845.982574,5127902
846.049594,5132295
846.116615,5136687
846.183636,5141079
846.250657,5145471
846.317678,5149864
846.351188,5152060
846.418209,5156452
846.485230,5160844
846.552250,5165236
846.619271,5169628
846.686292,5174021
846.753313,5178413
846.820334,5182805
846.887354,5187197
846.920865,5189393
846.987886,5193786
847.054906,5198178
847.121927,5202570
847.188948,5206962
847.255969,5211354
847.322990,5215747
847.390010,5220139
847.457031,5224531
847.490542,5226727
847.557562,5231119
847.624583,5235512
847.691604,5239904
847.725114,5242100
847.792135,5246492
847.859156,5250884
847.926177,5255277
847.993198,5259669
848.060218,5264061
848.127239,5268453
848.194260,5272845
848.227770,5275041
848.294791,5279434
848.361812,5283826
848.428833,5288218
848.495854,5292610
848.562874,5297002
848.629895,5301395
848.663406,5303591
848.730426,5307983
848.797447,5312375
848.864468,5316767
848.931489,5321160
848.964999,5323356
849.032020,5327748
849.099041,5332140
849.166062,5336532
849.233082,5340925
849.266593,5343121
849.367124,5349709
849.400634,5351905
849.467655,5356297
849.534676,5360689
849.601697,5365082
849.668718,5369474
849.735738,5373866
849.802759,5378258
849.869780,5382651
849.903290,5384847
849.970311,5389239
850.037332,5393631
850.104353,5398023
850.171374,5402415
850.238394,5406808
850.271905,5409004
850.338926,5413396
850.405946,5417788
850.472967,5422180
850.539988,5426573
850.573498,5428769
850.640519,5433161
850.707540,5437553
850.774561,5441945
850.841582,5446338
850.875092,5448534
850.942113,5452926
851.009134,5457318
851.076154,5461710
851.143175,5466102
851.176686,5468299
851.243706,5472691
851.310727,5477083
851.377748,5481475
851.411258,5483671
851.478279,5488064
851.545300,5492456
851.612321,5496848
851.679342,5501240
851.746362,5505632
851.779873,5507828
851.846894,5512221
851.913914,5516613
851.980935,5521005
852.047956,5525397
852.114977,5529790
852.181998,5534182
852.249018,5538574
852.316039,5542966
852.383060,5547358
852.416570,5549554
852.483591,5553947
852.550612,5558339
852.617633,5562731
852.718164,5569319
852.785185,5573712
852.818695,5575908
852.885716,5580300
852.952737,5584692
853.019758,5589084
853.086778,5593476
853.153799,5597869
853.187310,5600065
853.254330,5604457
853.321351,5608849
853.388372,5613241
853.421882,5615438
853.488903,5619830
853.555924,5624222
853.622945,5628614
853.656455,5630810
853.723476,5635203
853.790497,5639595
853.857518,5643987
853.891028,5646183
853.958049,5650575
854.025070,5654967
854.092090,5659360
854.159111,5663752
854.192622,5665948
854.259642,5670340
854.293153,5672536
854.360174,5676929
854.427194,5681321
854.494215,5685713
854.527726,5687909
854.594746,5692301
854.661767,5696693
854.728788,5701086
854.795809,5705478
854.862830,5709870
854.896340,5712066
854.963361,5716458
855.030382,5720851
855.097402,5725243
855.164423,5729635
855.231444,5734027
855.298465,5738419
855.331975,5740615
855.398996,5745008
855.466017,5749400
855.533038,5753792
855.600058,5758184
855.633569,5760380
855.700590,5764773
855.767610,5769165
855.834631,5773557
855.868142,5775753
855.935162,5780145
856.002183,5784538
856.035694,5786734
856.102714,5791126
856.169735,5795518
856.203246,5797714
856.270266,5802106
856.337287,5806499
856.404308,5810891
856.437818,5813087
856.504839,5817479
856.571860,5821871
856.605370,5824067
856.672391,5828460
856.739412,5832852
856.806433,5837244
856.839943,5839440
856.906964,5843832
856.940474,5846028
857.007495,5850421
857.074516,5854813
857.141537,5859205
857.175047,5861401
857.242068,5865793
857.309089,5870186
857.342599,5872382
857.409620,5876774
857.476641,5881166
857.543662,5885558
857.610682,5889951
857.644193,5892147
857.711214,5896539
857.778234,5900931
857.811745,5903127
857.878766,5907519
857.945786,5911912
857.979297,5914108
858.046318,5918500
858.113338,5922892
858.180359,5927284
858.213870,5929480
858.280890,5933873
858.314401,5936069
858.381422,5940461
858.448442,5944853
858.515463,5949245
858.582484,5953638
858.615994,5955834
858.683015,5960226
858.750036,5964618
858.817057,5969010
858.884078,5973403
858.951098,5977795
858.984609,5979991
859.051630,5984383
859.118650,5988775
859.185671,5993167
859.252692,5997560
859.319713,6001952
859.353223,6004148
859.420244,6008540
859.487265,6012932
859.554286,6017325
859.654817,6023913
859.721838,6028305
859.788858,6032697
859.855879,6037090
859.922900,6041482
859.956410,6043678
860.023431,6048070
860.090452,6052462
860.157473,6056854
860.224494,6061247
860.258004,6063443
860.325025,6067835
860.392046,6072227
860.459066,6076619
860.526087,6081012
860.559598,6083208
860.626618,6087600
860.693639,6091992
860.727150,6094188
860.794170,6098580
860.861191,6102973
860.928212,6107365
860.995233,6111757
861.062254,6116149
861.095764,6118345
861.162785,6122738
861.229806,6127130
861.296826,6131522
861.363847,6135914
861.397358,6138110
861.464378,6142503
861.531399,6146895
861.598420,6151287
861.631930,6153483
861.698951,6157875
861.765972,6162267
861.799482,6164464
861.866503,6168856
861.933524,6173248
861.967034,6175444
862.034055,6179836
862.101076,6184229
862.168097,6188621
862.201607,6190817
862.268628,6195209
862.335649,6199601
862.402670,6203993
862.436180,6206190
862.503201,6210582
862.570222,6214974
862.637242,6219366
862.704263,6223758
862.771284,6228151
862.838305,6232543
862.871815,6234739
862.938836,6239131
863.005857,6243523
863.072878,6247916
863.139898,6252308
863.173409,6254504
863.240430,6258896
863.307450,6263288
863.374471,6267680
863.441492,6272073
863.508513,6276465
863.575534,6280857
863.609044,6283053
863.676065,6287445
863.743086,6291838
863.810106,6296230
863.877127,6300622
863.910638,6302818
863.977658,6307210
864.044679,6311603
864.111700,6315995
864.178721,6320387
864.245742,6324779
864.312762,6329171
864.379783,6333564
864.413294,6335760
864.480314,6340152
864.547335,6344544
864.580846,6346740
864.647866,6351132
864.714887,6355525
864.781908,6359917
864.848929,6364309
864.915950,6368701
864.982970,6373093
865.016481,6375290
865.083502,6379682
865.150522,6384074
865.217543,6388466
865.284564,6392858
865.351585,6397251
865.418606,6401643
865.485626,6406035
865.519137,6408231
