# timestamps [seconds],pts
92337.747475,854708
92337.753992,855135
92337.772640,856357
92337.789064,857433
92337.793283,857710
92337.807689,858654
92337.812720,858983
92337.822011,859592
92337.828316,860006
92337.856069,861824
92337.871707,862849
92337.889452,864012
92337.896682,864486
92337.904570,865003
92337.912359,865513
92337.921266,866097
92337.931811,866788
92337.937237,867144
92337.944330,867609
92337.952306,868131
92337.960246,868652
92337.968181,869172
92337.976151,869694
92337.984187,870221
92337.992277,870751
92338.000330,871279
92338.008229,871796
92338.016565,872342
92338.024219,872844
92338.032161,873365
92338.040222,873893
92338.048157,874413
92338.056826,874981
92338.064578,875489
92338.072954,876038
92338.084265,876779
92338.092172,877297
92338.100198,877823
92338.108357,878358
92338.116380,878884
92338.124242,879399
92338.133471,880004
92338.140242,880448
92338.148227,880971
92338.156250,881497
92338.164701,882051
92338.172367,882553
92338.180225,883068
92338.188242,883593
92338.196235,884117
92338.213478,885247
92338.220646,885717
92338.228829,886253
92338.238310,886875
